Draw,Regimen,EKFC,Distribution ID,Distribution,CAZ CFR,AVI weighted,Joint CFR,Toxicity,CAZ CL mult,AVI CL mult,CAZ omega mult,AVI omega mult,rho,fu CAZ,fu AVI,Tox threshold
48,R10,61–90,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",99.00514511873351,95.27,94.40569920844327,16.1,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
48,R10,61–90,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.54317796610171,95.27000000000001,93.91021186440679,16.1,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
48,R10,61–90,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.29,95.26999999999998,91.75220588235294,16.1,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
48,R10,61–90,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.94916666666667,95.27,95.23366666666666,16.1,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
48,R12,91–120,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",99.0839313984169,95.27,94.4823746701847,17.64,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
48,R12,91–120,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.57063559322035,95.27000000000001,93.94033898305085,17.64,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
48,R12,91–120,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.30786764705883,95.26999999999998,91.77249999999998,17.64,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
48,R12,91–120,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.95516666666668,95.27,95.2435,17.64,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
48,R13,121–150,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.70625329815304,90.41,89.41337730870711,11.04,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
48,R13,121–150,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.43156779661017,90.40999999999998,89.05953389830508,11.04,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
48,R13,121–150,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.22330882352942,90.41000000000001,87.03573529411766,11.04,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
48,R13,121–150,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.90066666666668,90.41,90.35566666666666,11.04,0.9411855616490002,0.8432310145272263,0.8372566483641862,0.8355582819929712,0.5065439325968758,0.8680067328684077,0.8935160850959796,85.33948178059576
49,R1,0–30,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",93.18129287598946,79.5,76.6359894459103,6.460000000000001,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
49,R1,0–30,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",95.33097457627117,79.50000000000001,77.49148305084745,6.460000000000001,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
49,R1,0–30,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",94.29029411764705,79.5,76.08345588235292,6.460000000000001,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
49,R1,0–30,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",97.91983333333334,79.5,78.94066666666667,6.460000000000001,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
49,R8,31–60,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.2046437994723,91.95000000000002,90.68699208443273,3.5900000000000003,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
49,R8,31–60,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.22906779661017,91.95,90.48771186440678,3.5900000000000003,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
49,R8,31–60,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.09875,91.95000000000002,88.46801470588235,3.5900000000000003,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
49,R8,31–60,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.78366666666668,91.95,91.85283333333334,3.5900000000000003,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
49,R10,61–90,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.35274406332454,90.91000000000001,89.82873350923484,3.93,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
49,R10,61–90,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.28118644067798,90.91000000000001,89.52525423728814,3.93,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
49,R10,61–90,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.1345588235294,90.91,87.50735294117645,3.93,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
49,R10,61–90,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.81066666666668,90.91,90.84516666666667,3.93,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
49,R12,91–120,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.52424802110818,90.9,89.91110817941954,4.760000000000001,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
49,R12,91–120,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.34898305084747,90.89999999999999,89.55245762711866,4.760000000000001,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
49,R12,91–120,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.17573529411764,90.9,87.52036764705883,4.760000000000001,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
49,R12,91–120,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.84633333333333,90.9,90.85016666666667,4.760000000000001,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
49,R13,121–150,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",97.91839050131927,85.25,84.04860158311345,2.53,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
49,R13,121–150,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.11639830508476,85.25,83.88063559322033,2.53,1.1423294274437257,0.8398389083580403,0.9088180894521082,1.0873602886275873,0.6832172937636619,0.8821779727386321,0.9269584700317415,112.96721645888579
