Policy,Policy description,Regimen,EKFC,Dose g,Interval h,Distribution ID,Distribution,CAZ mean,CAZ SD,CAZ P2.5,CAZ median,CAZ P97.5,CAZ min,CAZ max,AVI mean,AVI SD,AVI P2.5,AVI median,AVI P97.5,AVI min,AVI max,Joint mean,Joint SD,Joint P2.5,Joint median,Joint P97.5,Joint min,Joint max,Tox mean,Tox SD,Tox P2.5,Tox median,Tox P97.5,Tox min,Tox max
POLICY_BASE,CAZ target 4; AVI CT 4,R10,61–90,2.5,8,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.14315294117647,0.14581712402098848,95.80852205882353,96.17113970588234,96.35076102941177,95.54669117647057,96.37345588235294,88.09693333333334,4.25656878895108,80.12599999999999,88.1,95.56450000000001,77.52999999999999,97.18999999999998,84.84481617647059,4.082384106498917,77.15672242647058,84.86441176470589,92.0400055147059,74.75573529411766,93.48963235294117,11.625633333333333,5.475302034907948,3.0697500000000004,11.065000000000001,23.766499999999997,1.54,31.230000000000004
POLICY_BASE,CAZ target 4; AVI CT 4,R10,61–90,2.5,8,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.77591000000001,0.13904249546238764,99.46120833333333,99.80583333333334,99.96751666666667,99.22066666666666,99.98266666666667,88.09693333333333,4.25656878895108,80.12599999999999,88.1,95.5645,77.53,97.19,88.03414444444444,4.242755567693811,80.06062083333333,88.05241666666666,95.52714166666667,77.48266666666667,97.0485,11.625633333333333,5.475302034907948,3.0697500000000004,11.065000000000001,23.766499999999997,1.54,31.230000000000004
POLICY_BASE,CAZ target 4; AVI CT 4,R12,91–120,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.51990835532102,0.44581636669758073,97.56574340369393,98.57918205804748,99.21580408970975,97.00303430079155,99.33994722955143,88.15903333333333,4.294409144288738,79.9265,88.135,95.76525000000001,77.79,97.33999999999999,87.30163667546175,4.206146685227445,79.13002704485488,87.24534300791558,94.79469459102903,77.16271767810026,96.13065963060687,12.756133333333334,5.541794293867348,3.874,12.39,24.813499999999998,2.13,32.93
POLICY_BASE,CAZ target 4; AVI CT 4,R12,91–120,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.322968220339,0.21207856460152053,97.82831779661018,98.36296610169492,98.62082944915257,97.50338983050848,98.66063559322035,88.15903333333333,4.294409144288737,79.92650000000002,88.135,95.76525000000001,77.79,97.33999999999999,86.88918121468927,4.212816105032177,78.7590625,86.88658898305084,94.44198199152542,76.7356779661017,95.80762711864408,12.756133333333334,5.541794293867348,3.874,12.39,24.813499999999998,2.13,32.93
POLICY_BASE,CAZ target 4; AVI CT 4,R12,91–120,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.18329313725489,0.133835781794501,95.87468566176472,96.20797794117647,96.374875,95.64955882352942,96.39205882352942,88.15903333333333,4.294409144288736,79.9265,88.13499999999999,95.76524999999998,77.79,97.33999999999999,84.92937401960783,4.122322148583578,76.98174816176471,84.92018382352941,92.27863970588236,75.03698529411764,93.67801470588235,12.756133333333334,5.541794293867348,3.874,12.39,24.813499999999998,2.13,32.93
POLICY_BASE,CAZ target 4; AVI CT 4,R12,91–120,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.80630277777777,0.12582242302722974,99.50598333333333,99.83716666666666,99.96962083333334,99.30716666666667,99.98366666666668,88.15903333333333,4.294409144288736,79.92649999999999,88.13499999999999,95.76525,77.78999999999999,97.34,88.11040666666668,4.283593734432835,79.89415416666667,88.11033333333333,95.74010416666667,77.7575,97.23416666666667,12.756133333333334,5.541794293867348,3.874,12.39,24.813499999999998,2.13,32.93
POLICY_BASE,CAZ target 4; AVI CT 4,R13,121–150,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",97.93031160949869,0.6296595339645606,96.61489116094988,98.020672823219,98.92258575197889,95.86174142480212,99.10965699208442,80.73376666666667,5.6093571620516745,70.69675000000001,80.445,91.1395,67.97,93.92,79.7581493403694,5.475890130276092,69.98870778364116,79.55848284960422,89.83164841688655,67.24385224274407,92.29720316622691,8.340166666666665,4.395714807375644,1.787,7.815,18.4335,0.91,25.28
POLICY_BASE,CAZ target 4; AVI CT 4,R13,121–150,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.06719646892655,0.3196836531321954,97.3472277542373,98.13811440677966,98.51271398305086,96.89241525423728,98.57754237288138,80.73376666666667,5.6093571620516745,70.69675000000002,80.445,91.1395,67.97000000000001,93.91999999999999,79.49145155367232,5.496792551930698,69.62677436440678,79.27014830508475,89.65138135593222,66.96398305084746,92.3161440677966,8.340166666666665,4.395714807375644,1.787,7.815,18.4335,0.91,25.28
POLICY_BASE,CAZ target 4; AVI CT 4,R13,121–150,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.00831029411765,0.20126195297712166,95.55329227941176,96.0545955882353,96.27877205882352,95.25654411764704,96.3081617647059,80.73376666666667,5.6093571620516745,70.69675000000001,80.44500000000002,91.1395,67.97,93.92,77.71863431372549,5.381761090087288,68.06172977941176,77.48985294117645,87.68606985294117,65.48573529411765,90.30301470588235,8.340166666666665,4.395714807375644,1.787,7.815,18.4335,0.91,25.28
POLICY_BASE,CAZ target 4; AVI CT 4,R13,121–150,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.67280444444445,0.19823540273263504,99.21576666666667,99.72266666666667,99.93445833333334,98.92683333333332,99.96283333333334,80.73376666666667,5.6093571620516745,70.69675000000001,80.445,91.1395,67.97,93.91999999999999,80.65794555555554,5.592211753151295,70.64090000000002,80.41333333333333,91.01716666666665,67.90583333333333,93.76366666666668,8.340166666666665,4.395714807375644,1.787,7.815,18.4335,0.91,25.28
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R1,0–30,0.625,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",93.6885526824978,1.4842460054063569,91.04388918205805,93.78744063324538,96.27428430079155,89.6822691292876,96.8864907651715,92.98816666666666,2.5764394889763556,88.07700000000001,93.11,97.421,86.56000000000002,98.34,88.64014186455584,2.4347028685936323,83.77344788918205,88.56808707124011,93.31261081794194,82.59522427440635,95.06005277044855,10.0957,2.496215565711758,6.1145000000000005,9.975,15.566749999999997,5.390000000000001,19.189999999999998
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R1,0–30,0.625,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",95.49701765536723,1.0845897894486918,93.36837182203391,95.62536016949153,97.279593220339,92.23470338983051,97.656906779661,92.98816666666666,2.5764394889763564,88.07700000000001,93.10999999999999,97.421,86.56,98.34000000000002,89.96343926553672,2.4137051652770745,85.17899470338983,90.11745762711865,94.31624576271187,84.1793220338983,95.7677118644068,10.0957,2.496215565711758,6.1145000000000005,9.975,15.566749999999997,5.390000000000001,19.189999999999998
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R1,0–30,0.625,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",94.36869803921569,0.7756357886176222,92.80026838235294,94.4589338235294,95.60031250000002,91.94323529411764,95.84522058823529,92.98816666666666,2.5764394889763556,88.07699999999998,93.10999999999999,97.421,86.55999999999999,98.34,88.5666056372549,2.381058761571372,83.88634558823529,88.76286764705883,92.76296507352941,82.75639705882354,93.95448529411766,10.0957,2.496215565711758,6.1145000000000005,9.975,15.566749999999997,5.390000000000001,19.189999999999998
POLICY_AVI_LOW,CAZ target 4; AVI CT 2,R1,0–30,0.625,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",98.03429277777778,0.6695890342930315,96.7427,98.109,99.15530000000001,96.0545,99.39816666666667,92.98816666666666,2.5764394889763556,88.077,93.11,97.42099999999999,86.56,98.34,91.88462333333332,2.466891150330129,87.05149166666666,92.06625,96.20695833333333,85.7885,97.43783333333333,10.0957,2.496215565711758,6.1145000000000005,9.975,15.566749999999997,5.390000000000001,19.189999999999998
