Scenario,Description,Regimen,EKFC,Dose g,Interval h,Distribution ID,Distribution,CAZ CFR %,AVI weighted %,Joint CFR %,Δ Joint CFR pp,Joint PTA MIC4 %,Δ MIC4 pp,Toxicity %,Δ Toxicity pp,Origin class,Transformation,Review state
FU_AVI_LOW,AVI unbound fraction = 0.87,R13,121–150,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.02172823218997,77.97500000000001,77.36025065963061,-2.376899736147749,77.715,-2.299999999999997,7.045,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_LOW,AVI unbound fraction = 0.87,R13,121–150,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.12555084745763,77.975,76.89408898305084,-2.38105932203392,77.715,-2.299999999999997,7.045,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_LOW,AVI unbound fraction = 0.87,R13,121–150,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.03632352941177,77.97500000000001,75.12988970588238,-2.333088235294113,77.715,-2.299999999999997,7.045,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_LOW,AVI unbound fraction = 0.87,R13,121–150,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.71316666666667,77.97500000000001,77.97066666666667,-2.4229166666666657,77.715,-2.299999999999997,7.045,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R1,0–30,0.625,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",93.65485488126649,76.22999999999999,74.6475857519789,1.8434564643799547,66.935,0.5100000000000051,9.42,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R1,0–30,0.625,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",95.5652966101695,76.23,74.88444915254237,1.9314406779661084,66.935,0.5100000000000051,9.42,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R1,0–30,0.625,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",94.45033088235294,76.23000000000002,73.34198529411765,1.899705882352933,66.935,0.5100000000000051,9.42,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R1,0–30,0.625,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",98.06408333333334,76.23,76.06983333333334,1.9804999999999922,66.935,0.5100000000000051,9.42,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R8,31–60,2.5,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.2425857519789,90.56499999999998,89.69831134564643,1.2854881266490708,88.92999999999999,0.9449999999999932,9.62,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R8,31–60,2.5,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.22625000000002,90.565,89.2621186440678,1.3072669491525346,88.92999999999999,0.9449999999999932,9.62,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R8,31–60,2.5,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.11161764705881,90.565,87.24540441176471,1.2820220588235287,88.92999999999999,0.9449999999999932,9.62,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R8,31–60,2.5,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.76208333333334,90.565,90.53775,1.3334166666666931,88.92999999999999,0.9449999999999932,9.62,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R10,61–90,2.5,8,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.4327308707124,89.69500000000001,88.9334696569921,1.5043139841688742,88.78,1.2450000000000045,10.665,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R10,61–90,2.5,8,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.30724576271186,89.69500000000001,88.43783898305084,1.5208050847457457,88.78,1.2450000000000045,10.665,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R10,61–90,2.5,8,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.16680147058821,89.69500000000001,86.43058823529411,1.4909926470588175,88.78,1.2450000000000045,10.665,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R10,61–90,2.5,8,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.80858333333335,89.69500000000001,89.67975000000001,1.5498333333333392,88.78,1.2450000000000045,10.665,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R12,91–120,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.59763852242745,89.54999999999998,88.86515831134565,1.3744327176781042,89.01,1.25,11.82,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R12,91–120,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.37855932203391,89.55000000000001,88.32161016949154,1.3821398305084784,89.01,1.25,11.82,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R12,91–120,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.21154411764707,89.54999999999998,86.3052205882353,1.3546323529411808,89.01,1.25,11.82,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R12,91–120,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.84516666666667,89.55000000000001,89.54100000000001,1.4073333333333409,89.01,1.25,11.82,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R13,121–150,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.02172823218997,82.455,81.74199208443272,2.0048416886543663,81.855,1.8400000000000034,7.045,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R13,121–150,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.12555084745763,82.45499999999997,81.29006355932201,2.014915254237252,81.855,1.8400000000000034,7.045,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R13,121–150,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.03632352941177,82.45499999999998,79.43768382352941,1.9747058823529215,81.855,1.8400000000000034,7.045,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
FU_AVI_HIGH,AVI unbound fraction = 0.97,R13,121–150,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.71316666666667,82.45500000000001,82.44500000000001,2.051416666666668,81.855,1.8400000000000034,7.045,0,MODEL_INFERRED,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R1,0–30,0.625,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.34591029023747,74.22,73.85379947229552,1.0496701846965806,74.215,7.790000000000006,9.42,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R1,0–30,0.625,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.32052966101695,74.22,73.35169491525423,0.3986864406779631,74.215,7.790000000000006,9.42,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R1,0–30,0.625,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.3858455882353,74.22000000000001,71.82694852941178,0.38466911764706424,74.215,7.790000000000006,9.42,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R1,0–30,0.625,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.74375,74.22,74.21991666666668,0.13058333333333394,74.215,7.790000000000006,9.42,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R8,31–60,2.5,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",99.49792875989446,89.22500000000001,88.91097625329816,0.49815303430079894,89.225,1.2399999999999949,9.62,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R8,31–60,2.5,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.79235169491527,89.22500000000001,88.20197033898305,0.2471186440677826,89.225,1.2399999999999949,9.62,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R8,31–60,2.5,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.69066176470588,89.22500000000001,86.32680147058824,0.36341911764705515,89.225,1.2399999999999949,9.62,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R8,31–60,2.5,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.98833333333334,89.22499999999998,89.22499999999998,0.020666666666670608,89.225,1.2399999999999949,9.62,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R10,61–90,2.5,8,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",99.5331926121372,88.14,87.84583113456465,0.4166754617414199,88.14,0.605000000000004,10.665,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R10,61–90,2.5,8,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.81258474576273,88.14000000000003,87.14383474576273,0.22680084745763907,88.14,0.605000000000004,10.665,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R10,61–90,2.5,8,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.72738970588236,88.13999999999999,85.315,0.3754044117647055,88.14,0.605000000000004,10.665,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R10,61–90,2.5,8,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.99091666666668,88.14,88.14,0.010083333333327005,88.14,0.605000000000004,10.665,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R12,91–120,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",99.5662796833773,88.14,87.85877308707124,0.3680474934036937,88.14,0.37999999999999545,11.82,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R12,91–120,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.8332838983051,88.14000000000003,87.15697033898307,0.21750000000001535,88.14,0.37999999999999545,11.82,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R12,91–120,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.76952205882354,88.13999999999999,85.3539338235294,0.40334558823528255,88.14,0.37999999999999545,11.82,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R12,91–120,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.99366666666667,88.14,88.14,0.006333333333330415,88.14,0.37999999999999545,11.82,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R13,121–150,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",99.4488654353562,80.39999999999998,80.12555408970975,0.3884036939313944,80.4,0.3850000000000051,7.045,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R13,121–150,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.7477966101695,80.4,79.46430084745764,0.18915254237288082,80.4,0.3850000000000051,7.045,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R13,121–150,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.59297794117646,80.40000000000003,77.73639705882354,0.27341911764705173,80.4,0.3850000000000051,7.045,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_2,CAZ target fCss/MIC ≥2,R13,121–150,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.98175000000002,80.4,80.4,0.006416666666666515,80.4,0.3850000000000051,7.045,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R1,0–30,0.625,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",87.49737467018468,74.22,70.77540897097624,-2.028720316622696,48.51,-17.915,9.42,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R1,0–30,0.625,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",90.97735169491527,74.22,72.14396186440679,-0.8090466101694744,48.51,-17.915,9.42,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R1,0–30,0.625,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",91.20327205882356,74.22000000000001,70.84654411764707,-0.5957352941176453,48.51,-17.915,9.42,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R1,0–30,0.625,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",95.21875000000001,74.22,73.59425,-0.49508333333334065,48.51,-17.915,9.42,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R8,31–60,2.5,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",95.97059366754615,89.22500000000001,87.15414248021108,-1.258680738786282,76.89,-11.094999999999999,9.62,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R8,31–60,2.5,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",97.12190677966102,89.22500000000001,87.53860169491524,-0.4162500000000193,76.89,-11.094999999999999,9.62,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R8,31–60,2.5,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",95.39422794117645,89.22500000000001,85.67117647058824,-0.2922058823529454,76.89,-11.094999999999999,9.62,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R8,31–60,2.5,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.10158333333334,89.22499999999998,89.00741666666664,-0.19691666666666663,76.89,-11.094999999999999,9.62,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R10,61–90,2.5,8,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",96.34229551451187,88.14,86.35312664907651,-1.0760290237467132,78.455,-9.079999999999998,10.665,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R10,61–90,2.5,8,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",97.32743644067796,88.14000000000003,86.56235169491525,-0.35468220338984224,78.455,-9.079999999999998,10.665,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R10,61–90,2.5,8,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",95.52386029411764,88.13999999999999,84.6929411764706,-0.24665441176469471,78.455,-9.079999999999998,10.665,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R10,61–90,2.5,8,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.23208333333334,88.14,87.97483333333332,-0.15508333333335145,78.455,-9.079999999999998,10.665,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R12,91–120,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",96.80249340369394,88.14,86.61085751978894,-0.8798680738786118,81.06,-6.700000000000003,11.82,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R12,91–120,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",97.56769067796611,88.14000000000003,86.64468220338985,-0.29478813559320827,81.06,-6.700000000000003,11.82,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R12,91–120,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",95.68257352941177,88.13999999999999,84.75371323529411,-0.19687500000000568,81.06,-6.700000000000003,11.82,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R12,91–120,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.38241666666666,88.14,88.0205,-0.11316666666667174,81.06,-6.700000000000003,11.82,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R13,121–150,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",95.36327176781002,80.39999999999998,78.755,-0.9821503957783619,71.88,-8.135000000000005,7.045,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R13,121–150,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",96.80588983050848,80.4,78.9561652542373,-0.31898305084745004,71.88,-8.135000000000005,7.045,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R13,121–150,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",95.19341911764705,80.40000000000003,77.26198529411765,-0.20099264705883968,71.88,-8.135000000000005,7.045,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
CAZ_TARGET_6,CAZ target fCss/MIC ≥6,R13,121–150,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",98.90291666666667,80.4,80.258,-0.1355833333333436,71.88,-8.135000000000005,7.045,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R1,0–30,0.625,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",93.65485488126649,93.16499999999999,89.32168865435355,16.51755936675461,67.86999999999999,1.4449999999999932,9.42,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R1,0–30,0.625,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",95.5652966101695,93.16499999999998,90.62033898305083,17.667330508474564,67.86999999999999,1.4449999999999932,9.42,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R1,0–30,0.625,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",94.45033088235294,93.16499999999999,89.03838235294117,17.596102941176454,67.86999999999999,1.4449999999999932,9.42,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R1,0–30,0.625,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",98.06408333333334,93.16499999999999,92.38041666666666,18.29108333333332,67.86999999999999,1.4449999999999932,9.42,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R8,31–60,2.5,12,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.2425857519789,98.765,97.28055408970977,8.867730870712407,91.685,3.700000000000003,9.62,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R8,31–60,2.5,12,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.22625000000002,98.765,97.16247881355933,9.20762711864407,91.685,3.700000000000003,9.62,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R8,31–60,2.5,12,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.11161764705881,98.76499999999999,95.01224264705881,9.048860294117631,91.685,3.700000000000003,9.62,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R8,31–60,2.5,12,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.76208333333334,98.76500000000001,98.63125000000001,9.426916666666699,91.685,3.700000000000003,9.62,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R10,61–90,2.5,8,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.4327308707124,98.63499999999998,97.32420844327177,9.895052770448544,93.065,5.530000000000001,10.665,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R10,61–90,2.5,8,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.30724576271186,98.63499999999999,97.09635593220337,10.179322033898274,93.065,5.530000000000001,10.665,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R10,61–90,2.5,8,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.16680147058821,98.63499999999998,94.93316176470586,9.993566176470566,93.065,5.530000000000001,10.665,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R10,61–90,2.5,8,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.80858333333335,98.63499999999999,98.53391666666667,10.403999999999996,93.065,5.530000000000001,10.665,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R12,91–120,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.59763852242745,98.695,97.51733509234828,10.026609498680727,94.11,6.349999999999994,11.82,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R12,91–120,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.37855932203391,98.695,97.2035593220339,10.26408898305084,94.11,6.349999999999994,11.82,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R12,91–120,2.5,6,INDIA2022_OXA48_KP,"OXA-48-like CR-K. pneumoniae, India",96.21154411764707,98.695,95.02202205882354,10.071433823529418,94.11,6.349999999999994,11.82,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R12,91–120,2.5,6,FR2024_OXA484_SERINE_ONLY,"French OXA-484 Enterobacterales, serine-only",99.84516666666667,98.69499999999998,98.61483333333332,10.481166666666653,94.11,6.349999999999994,11.82,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R13,121–150,2.5,6,LEE2022_KPC_KP,"KPC-like CR-K. pneumoniae, ATLAS 2020",98.02172823218997,96.99999999999999,95.53596306068602,15.798812664907658,90.275,10.260000000000005,7.045,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
AVI_CT_2,AVI threshold = 2 mg/L,R13,121–150,2.5,6,LEE2022_OXA_KP,"OXA-like CR-K. pneumoniae, ATLAS 2020",98.12555084745763,96.99999999999999,95.42980932203389,16.154661016949134,90.275,10.260000000000005,7.045,0,USER_INPUT,SCENARIO_GENERATION,USER_REVIEW_REQUIRED
